"","id","name","type","score2011","rank2011","score2009","rank2009","change","rankchange","nameWordCount","hasAcademy"
"258",196,"Milne Valley Middle School","Elementary",0.4944,258,0.4904,253,0.004,5,4,FALSE
"259",1109,"Berner Trail Junior Public School","Elementary",0.4943,259,0.4855,255,0.00880000000000003,4,5,FALSE
"260",1111,"Birch Cliff Heights Public School","Elementary",0.4934,260,0.5105,241,-0.0170999999999999,19,5,FALSE
"261",1172,"Highcastle Public School","Elementary",0.4838,261,0.411,297,0.0728,-36,3,FALSE
"262",1189,"Kennedy Public School","Elementary",0.4815,262,0.4949,252,-0.0134,10,3,FALSE
"263",1185,"John G Diefenbaker Public School","Elementary",0.4794,263,0.4664,265,0.013,-2,5,FALSE
"264",111,"Ernest Public School","Elementary",0.4765,264,0.4695,263,0.00700000000000001,1,3,FALSE
"265",1446,"King George Junior Public School","Elementary",0.4721,265,0.4267,284,0.0454,-19,5,FALSE
"266",150,"Greenland Public School","Elementary",0.4707,266,0.4751,257,-0.00440000000000002,9,3,FALSE
"267",63,"Cassandra Public School","Elementary",0.4655,267,0.429,282,0.0365,-15,3,FALSE
"268",1121,"Burrows Hall Junior Public School","Elementary",0.4621,268,0.5257,233,-0.0635999999999999,35,5,FALSE
"269",1377,"Orde Street Junior Public School","Elementary",0.4619,269,0.4097,299,0.0522,-30,5,FALSE
"270",235,"Rockford Public School","Elementary",0.4609,270,0.4346,278,0.0263,-8,3,FALSE
"271",1181,"Jack Miner Senior Public School","Elementary",0.4608,271,0.497,250,-0.0362,21,5,FALSE
"272",345,"Woodbine Junior High School","Elementary",0.4596,272,0.373,326,0.0866,-54,4,FALSE
"273",1366,"Montrose Junior Public School","Elementary",0.4594,273,0.4462,272,0.0132,1,4,FALSE
"274",64,"Wilmington Elementary School","Elementary",0.455,274,0.4442,274,0.0108,0,3,FALSE
"275",1112,"Birch Cliff Public School","Elementary",0.449,275,0.3608,332,0.0882,-57,4,FALSE
"276",3999,"The Grove Community School","Elementary",0.447,276,NA,NA,NA,NA,4,FALSE
"277",1070,"Princess Margaret Junior School","Elementary",0.4461,277,0.3151,349,0.131,-72,4,FALSE
"278",1110,"Beverly Glen Junior Public School","Elementary",0.4416,278,0.4239,287,0.0177,-9,5,FALSE
"279",1042,"Étienne Brûlé Junior School","Elementary",0.4412,279,0.4264,285,0.0148,-6,4,FALSE
"280",201,"Muirhead Public School","Elementary",0.441,280,0.4506,268,-0.0096,12,3,FALSE
"281",1299,"Dewson Street Junior Public School","Elementary",0.4391,281,0.4445,273,-0.00540000000000002,8,5,FALSE
"282",1072,"Rivercrest Junior School","Elementary",0.4389,282,0.4869,254,-0.048,28,3,FALSE
"283",1390,"Regal Road Junior Public School","Elementary",0.4351,283,0.4688,264,-0.0337,19,5,FALSE
"284",1231,"Sir Ernest MacMillan Senior Public School","Elementary",0.4345,284,0.4374,277,-0.00290000000000001,7,6,FALSE
"285",1352,"King Edward Junior and Senior Public School","Elementary",0.4309,285,0.4406,275,-0.00969999999999999,10,7,FALSE
"286",1195,"Lynngate Junior Public School","Elementary",0.4283,286,0.4732,260,-0.0449,26,4,FALSE
"287",1100,"Alexmuir Junior Public School","Elementary",0.4271,287,0.485,256,-0.0579,31,4,FALSE
"288",1224,"Rouge Valley Public School","Elementary",0.4258,288,0.506,246,-0.0802,42,4,FALSE
"289",1055,"John English Junior Middle School","Elementary",0.4223,289,0.4622,267,-0.0399,22,5,FALSE
"290",1129,"Chartland Junior Public School","Elementary",0.422,290,0.4108,298,0.0112,-8,4,FALSE
"291",1089,"Wellesworth Junior School","Elementary",0.4168,291,0.4732,261,-0.0564,30,3,FALSE
"292",122,"Finch Public School","Elementary",0.4163,292,0.4121,296,0.00419999999999998,-4,3,FALSE
"293",1219,"Port Royal Public School","Elementary",0.4153,293,0.3762,322,0.0391,-29,4,FALSE
"294",1033,"Broadacres Junior School","Elementary",0.4128,294,0.3647,328,0.0481,-34,3,FALSE
"295",85,"Dallington Public School","Elementary",0.4062,295,0.3991,302,0.0071,-7,3,FALSE
"296",1245,"Timberbank Junior Public School","Elementary",0.4061,296,0.4096,300,-0.0035,-4,4,FALSE
"297",1241,"Tam O'Shanter Junior Public School","Elementary",0.4055,297,0.3776,321,0.0279,-24,5,FALSE
"298",230,"Pleasant Public School","Elementary",0.4046,298,0.3841,314,0.0205,-16,3,FALSE
"299",1235,"Sir Samuel B Steele Junior Public School","Elementary",0.3962,299,0.4155,292,-0.0193,7,7,FALSE
"300",273,"Cherokee Public School","Elementary",0.3954,300,0.4963,251,-0.1009,49,3,FALSE
"301",294,"Yorkview Public School","Elementary",0.3944,301,0.3732,325,0.0212,-24,3,FALSE
"302",1141,"David Lewis Public School","Elementary",0.3939,302,0.4037,301,-0.00980000000000003,1,4,FALSE
"303",1337,"Indian Road Crescent Junior Public School","Elementary",0.3919,303,0.419,289,-0.0271,14,6,FALSE
"304",1230,"Sir Alexander MacKenzie Senior Public School","Elementary",0.391,304,0.4136,294,-0.0226,10,6,FALSE
"305",185,"Lescon Public School","Elementary",0.3904,305,0.4256,286,-0.0352,19,3,FALSE
"306",1279,"Bowmore Road Junior and Senior Public School","Elementary",0.3897,306,0.4312,281,-0.0415,25,7,FALSE
"307",1170,"Heritage Park Public School","Elementary",0.3891,307,0.414,293,-0.0249,14,4,FALSE
"308",1105,"Banting and Best Public School","Elementary",0.3888,308,0.447,271,-0.0582,37,5,FALSE
"309",3992,"da Vinci School","Elementary",0.3887,309,NA,NA,NA,NA,3,FALSE
"310",233,"R J Lang Elementary and Middle School","Elementary",0.3848,310,0.3795,320,0.00529999999999997,-10,7,FALSE
"311",1178,"Iroquois Junior Public School","Elementary",0.384,311,0.3907,310,-0.00669999999999998,1,4,FALSE
"312",1133,"Churchill Heights Public School","Elementary",0.3831,312,0.3943,305,-0.0112,7,4,FALSE
"313",81,"Crestview Public School","Elementary",0.3827,313,0.3948,304,-0.0121,9,3,FALSE
"314",1420,"Winona Drive Senior Public School","Elementary",0.3824,314,0.4124,295,-0.03,19,5,FALSE
"315",1096,"Agincourt Junior Public School","Elementary",0.3818,315,0.3982,303,-0.0164,12,4,FALSE
"316",1106,"Bellmere Junior Public School","Elementary",0.3811,316,0.4332,279,-0.0521,37,4,FALSE
"317",1243,"Terraview-Willowfield Public School","Elementary",0.3804,317,0.2374,381,0.143,-64,3,FALSE
"318",1197,"Macklin Public School","Elementary",0.3784,318,0.4168,291,-0.0384,27,3,FALSE
"319",1108,"Bendale Junior Public School","Elementary",0.3758,319,0.376,323,-0.000199999999999978,-4,4,FALSE
"320",1379,"Ossington/Old Orchard Junior Public School","Elementary",0.3737,320,0.3829,316,-0.00920000000000004,4,5,FALSE
"321",1410,"The Waterfront School","Elementary",0.3727,321,0.2861,362,0.0866,-41,3,FALSE
"322",1169,"Henry Kelsey Senior Public School","Elementary",0.3724,322,0.3917,309,-0.0193,13,5,FALSE
"323",314,"Don Valley Junior High School","Elementary",0.372,323,0.3614,331,0.0106,-8,5,FALSE
"324",1029,"Bloordale Middle School","Elementary",0.3683,324,0.3446,338,0.0237,-14,3,FALSE
"325",1423,"Arlington Middle School","Elementary",0.3682,325,0.3546,335,0.0136,-10,3,FALSE
"326",1005,"Cosburn Middle School","Elementary",0.3669,326,0.3251,346,0.0418,-20,3,FALSE
"327",1216,"Percy Williams Junior Public School","Elementary",0.3662,327,0.3853,313,-0.0191,14,5,FALSE
"328",1291,"Clinton Street Junior Public School","Elementary",0.3643,328,0.3589,333,0.00540000000000002,-5,5,FALSE
"329",1238,"St Andrews Public School","Elementary",0.3635,329,0.369,327,-0.0055,2,4,FALSE
"330",1213,"North Bridlewood Junior Public School","Elementary",0.3631,330,0.3338,341,0.0293,-11,5,FALSE
"331",1363,"McMurrich Junior Public School","Elementary",0.3618,331,0.3879,311,-0.0261,20,4,FALSE
"332",1032,"Briarcrest Junior School","Elementary",0.3611,332,0.3939,306,-0.0328,26,3,FALSE
"333",1248,"Vradenburg Junior Public School","Elementary",0.3578,333,0.3052,355,0.0526,-22,4,FALSE
"334",1441,"Humbercrest Public School","Elementary",0.3563,334,0.3927,307,-0.0364,27,3,FALSE
"335",243,"Shaughnessy Public School","Elementary",0.3554,335,0.3434,339,0.012,-4,3,FALSE
"336",1320,"Givins/Shaw Junior Public School","Elementary",0.3526,336,0.3821,317,-0.0295,19,4,FALSE
"337",1148,"Elizabeth Simcoe Junior Public School","Elementary",0.3471,337,0.3539,336,-0.00679999999999997,1,5,FALSE
"338",127,"Forest Manor Public School","Elementary",0.3441,338,0.356,334,-0.0119,4,4,FALSE
"339",1208,"Milliken Public School","Elementary",0.339,339,0.3459,337,-0.00689999999999996,2,3,FALSE
"340",1118,"Brookmill Boulevard Junior Public School","Elementary",0.3389,340,0.4326,280,-0.0937,60,5,FALSE
"341",1117,"Brimwood Boulevard Junior Public School","Elementary",0.3382,341,0.4188,290,-0.0806,51,5,FALSE
"342",1351,"Kimberley Junior Public School","Elementary",0.3375,342,0.3839,315,-0.0464,27,4,FALSE
"343",1092,"West Humber Junior Middle School","Elementary",0.3364,343,0.3856,312,-0.0492,31,5,FALSE
"344",1179,"J B Tyrrell Senior Public School","Elementary",0.3341,344,0.3803,319,-0.0462,25,6,FALSE
"345",1267,"ALPHA Alternative Junior School","Elementary",0.333,345,0.3623,330,-0.0293,15,4,FALSE
"346",1304,"Earl Beatty Junior and Senior Public School","Elementary",0.3323,346,0.4401,276,-0.1078,70,7,FALSE
"347",102,"Dublin Heights Elementary and Middle School","Elementary",0.3298,347,0.3251,347,0.00469999999999998,0,6,FALSE
"348",322,"Highland Junior High School","Elementary",0.3244,348,0.2565,372,0.0679,-24,4,FALSE
"349",1211,"North Agincourt Junior Public School","Elementary",0.3222,349,0.3803,318,-0.0581,31,5,FALSE
"350",1104,"Anson S Taylor Junior Public School","Elementary",0.3222,350,0.3743,324,-0.0521,26,6,FALSE
"351",3363,"Avondale Public School","Elementary",0.3212,351,0.2137,393,0.1075,-42,3,FALSE
"352",1298,"Delta Alternative Senior School","Elementary",0.3178,352,0.2698,367,0.048,-15,4,FALSE
"353",3998,"Equinox Holistic Alternative School","Elementary",0.3131,353,NA,NA,NA,NA,4,FALSE
"354",186,"Lillian Public School","Elementary",0.313,354,0.3309,345,-0.0179,9,3,FALSE
"355",210,"Cummer Valley Middle School","Elementary",0.3119,355,0.29,360,0.0219,-5,4,FALSE
"356",3996,"ALPHA II Alternative School","Elementary",0.3112,356,0.2839,363,0.0273,-7,4,FALSE
"357",1336,"Huron Street Junior Public School","Elementary",0.3079,357,0.2532,376,0.0547,-19,5,FALSE
"358",266,"Three Valleys Public School","Elementary",0.3052,358,0.2686,368,0.0366,-10,4,FALSE
"359",348,"Zion Heights Junior High School","Elementary",0.3012,359,0.2647,369,0.0365,-10,5,FALSE
"360",1244,"Terry Fox Public School","Elementary",0.3007,360,0.3313,344,-0.0306,16,4,FALSE
"361",337,"Pleasant View Junior High School","Elementary",0.2984,361,0.3065,354,-0.0081,7,5,FALSE
"362",288,"Willowdale Middle School","Elementary",0.2972,362,0.2559,374,0.0413,-12,3,FALSE
"363",1347,"Keele Street Junior Public School","Elementary",0.2934,363,0.2572,371,0.0362,-8,5,FALSE
"364",1116,"Bridlewood Junior Public School","Elementary",0.2927,364,0.3188,348,-0.0261,16,4,FALSE
"365",1327,"Hawthorne II Bilingual Alternative Junior School","Elementary",0.2914,365,0.3149,350,-0.0235,15,6,FALSE
"366",170,"Hollywood Public School","Elementary",0.284,366,0.2897,361,-0.00570000000000004,5,3,FALSE
"367",1049,"Hollycrest Middle School","Elementary",0.2829,367,0.2956,359,-0.0127,8,3,FALSE
"368",1051,"Humberwood Downs Junior Middle Academy","Elementary",0.2811,368,0.2782,364,0.00290000000000001,4,5,TRUE
"369",1064,"Mill Valley Junior School","Elementary",0.2802,369,0.3334,343,-0.0532,26,4,FALSE
"370",34,"Brian Public School","Elementary",0.277,370,0.2995,357,-0.0225,13,3,FALSE
"371",198,"McKee Public School","Elementary",0.276,371,0.2599,370,0.0161,1,3,FALSE
"372",1201,"Mary Shadd Public School","Elementary",0.2737,372,0.339,340,-0.0653,32,4,FALSE
"373",1305,"Earl Grey Senior Public School","Elementary",0.2694,373,0.3335,342,-0.0641,31,5,FALSE
"374",118,"Faywood Arts-Based Curriculum School","Elementary",0.2667,374,0.2702,366,-0.0035,8,4,FALSE
"375",1097,"Agnes Macphail Public School","Elementary",0.2641,375,0.313,351,-0.0489,24,4,FALSE
"376",82,"Lester B Pearson Elementary School","Elementary",0.2621,376,0.2471,379,0.015,-3,5,FALSE
"377",1271,"Beaches Alternative Junior School","Elementary",0.2617,377,0.2257,387,0.036,-10,4,FALSE
"378",1311,"Eglinton Junior Public School","Elementary",0.2616,378,0.2516,377,0.01,1,4,FALSE
"379",1080,"Sir Adam Beck Junior School","Elementary",0.2558,379,0.2322,384,0.0236,-5,5,FALSE
"380",188,"Cliffwood Public School","Elementary",0.2539,380,0.2562,373,-0.00229999999999997,7,3,FALSE
"381",1209,"Morrish Public School","Elementary",0.2477,381,0.1961,398,0.0516,-17,3,FALSE
"382",1018,"R H McGregor Elementary School","Elementary",0.247,382,0.3066,353,-0.0596,29,5,FALSE
"383",1370,"North Preparatory Junior Public School","Elementary",0.2428,383,0.216,391,0.0268,-8,5,FALSE
"384",11,"Seneca Hill Public School","Elementary",0.2428,384,0.2159,392,0.0269,-8,4,FALSE
"385",1131,"Chief Dan George Public School","Elementary",0.2377,385,0.3004,356,-0.0627,29,5,FALSE
"386",1269,"Annette Street Junior and Senior Public School","Elementary",0.2361,386,0.2232,388,0.0129,-2,7,FALSE
"387",1068,"Park Lawn Junior Middle School","Elementary",0.2359,387,0.2516,378,-0.0157,9,5,FALSE
"388",1061,"Lanor Junior Middle School","Elementary",0.2357,388,0.2166,390,0.0191,-2,4,FALSE
"389",1373,"Norway Junior Public School","Elementary",0.2345,389,0.3072,352,-0.0727,37,4,FALSE
"390",1380,"Palmerston Avenue Junior Public School","Elementary",0.2337,390,0.2192,389,0.0145,1,5,FALSE
"391",1442,"Humewood Community School","Elementary",0.2329,391,0.2283,386,0.00459999999999999,5,3,FALSE
"392",3995,"Thomas L Wells Public School","Elementary",0.2323,392,0.2974,358,-0.0651,34,5,FALSE
"393",25,"Bayview Middle School","Elementary",0.2281,393,0.2091,394,0.019,-1,3,FALSE
"394",1313,"Fern Avenue Junior and Senior Public School","Elementary",0.2228,394,0.2325,383,-0.00970000000000001,11,7,FALSE
"395",1412,"West Preparatory Junior Public School","Elementary",0.2185,395,0.229,385,-0.0105,10,5,FALSE
"396",123,"Hillmount Public School","Elementary",0.2126,396,0.2358,382,-0.0232,14,3,FALSE
"397",1114,"Blantyre Public School","Elementary",0.1985,397,0.1982,397,0.000300000000000022,0,3,FALSE
"398",4073,"Brookside Public School","Elementary",0.196,398,0.2379,380,-0.0419,18,3,FALSE
"399",1290,"City View Alternative Senior School","Elementary",0.1929,399,0.255,375,-0.0621,24,5,FALSE
"400",1152,"Fairmount Junior Public School","Elementary",0.1909,400,0.2765,365,-0.0856,35,4,FALSE
"401",1205,"Meadowvale Public School","Elementary",0.1904,401,0.2053,395,-0.0149,6,3,FALSE
"402",1368,"Mountview Alternative Junior School","Elementary",0.184,402,0.1938,399,-0.0098,3,4,FALSE
"403",110,"Elkhorn Public School","Elementary",0.1805,403,0.179,400,0.0015,3,3,FALSE
"404",1407,"Swansea Junior and Senior Public School","Elementary",0.1791,404,0.1049,424,0.0742,-20,6,FALSE
"405",1065,"Millwood Junior School","Elementary",0.1775,405,0.1534,407,0.0241,-2,3,FALSE
"406",3370,"Karen Kain School of the Arts","Elementary",0.1759,406,0.1598,405,0.0161,1,6,FALSE
"407",17,"Avondale Alternative Elementary School","Elementary",0.172,407,0.1441,413,0.0279,-6,4,FALSE
"408",1088,"Wedgewood Junior School","Elementary",0.1685,408,0.1495,410,0.019,-2,3,FALSE
"409",1056,"John G Althouse Middle School","Elementary",0.1597,409,0.1463,411,0.0134,-2,5,FALSE
"410",241,"Claude Watson School for the Arts","Elementary",0.1564,410,0.1075,423,0.0489,-13,6,FALSE
"411",1329,"High Park Alternative Junior School","Elementary",0.1462,411,0.0909,428,0.0553,-17,5,FALSE
"412",104,"Dunlace Public School","Elementary",0.1437,412,0.1591,406,-0.0154,6,3,FALSE
"413",1332,"Horizon Alternative Senior School","Elementary",0.1424,413,0.1781,401,-0.0357,12,4,FALSE
"414",27,"Steelesview Public School","Elementary",0.1388,414,0.136,417,0.0028,-3,3,FALSE
"415",1132,"Chine Drive Public School","Elementary",0.1378,415,0.1278,419,0.01,-4,4,FALSE
"416",1339,"Island Public/Natural Science School","Elementary",0.1358,416,0.1529,409,-0.0171,7,4,FALSE
"417",1421,"Withrow Avenue Junior Public School","Elementary",0.1357,417,0.161,404,-0.0253,13,5,FALSE
"418",1126,"Centennial Road Junior Public School","Elementary",0.1308,418,0.1764,402,-0.0456,16,5,FALSE
"419",74,"Churchill Public School","Elementary",0.1298,419,0.0947,426,0.0351,-7,3,FALSE
"420",1008,"Diefenbaker Elementary School","Elementary",0.1267,420,0.2003,396,-0.0736,24,3,FALSE
"421",1308,"East Alternative School of Toronto","Elementary",0.1255,421,0.1362,416,-0.0107,5,5,FALSE
"422",342,"Windfields Junior High School","Elementary",0.1244,422,0.1367,415,-0.0123,7,4,FALSE
"423",92,"Arbor Glen Public School","Elementary",0.1235,423,0.1533,408,-0.0298,15,4,FALSE
"424",1333,"Howard Junior Public School","Elementary",0.1223,424,0.1399,414,-0.0176,10,4,FALSE
"425",206,"Norman Ingram Public School","Elementary",0.112,425,0.1754,403,-0.0634,22,4,FALSE
"426",1330,"Hillcrest Community School","Elementary",0.1073,426,0.1089,422,-0.00159999999999999,4,3,FALSE
"427",1257,"William G Davis Junior Public School","Elementary",0.1072,427,0.0865,429,0.0207,-2,6,FALSE
"428",1318,"Garden Avenue Junior Public School","Elementary",0.105,428,0.1442,412,-0.0392,16,5,FALSE
"429",1128,"Charlottetown Junior Public School","Elementary",0.1044,429,0.0946,427,0.0098,2,4,FALSE
"430",1264,"Adam Beck Junior Public School","Elementary",0.1041,430,0.1356,418,-0.0315,12,5,FALSE
"431",1322,"Glen Ames Senior Public School","Elementary",0.1025,431,0.1112,421,-0.0087,10,5,FALSE
"432",1316,"Forest Hill Junior and Senior Public School","Elementary",0.1004,432,0.1028,425,-0.0024,7,7,FALSE
"433",58,"Cameron Public School","Elementary",0.0963,433,0.0763,433,0.02,0,3,FALSE
"434",1317,"Frankland Community School","Elementary",0.0935,434,0.1144,420,-0.0209,14,3,FALSE
"435",1331,"Hodgson Senior Public School","Elementary",0.0884,435,0.0723,435,0.0161,0,4,FALSE
"436",162,"Harrison Public School","Elementary",0.0821,436,0.0647,438,0.0174,-2,3,FALSE
"437",1297,"Deer Park Junior and Senior Public School","Elementary",0.0774,437,0.0715,436,0.0059,1,7,FALSE
"438",336,"St Andrew's Junior High School","Elementary",0.0763,438,0.081,431,-0.0047,7,5,FALSE
"439",214,"Owen Public School","Elementary",0.0705,439,0.073,434,-0.0025,5,3,FALSE
"440",189,"Ledbury Park Elementary and Middle School","Elementary",0.0698,440,0.0796,432,-0.0098,8,6,FALSE
"441",1066,"Norseman Junior Middle School","Elementary",0.0686,441,0.0829,430,-0.0143,11,4,FALSE
"442",1017,"Presteign Heights Elementary School","Elementary",0.0648,442,0.0447,445,0.0201,-3,4,FALSE
"443",1188,"Joseph Howe Senior Public School","Elementary",0.0561,443,0.0606,440,-0.0045,3,5,FALSE
"444",1418,"Williamson Road Junior Public School","Elementary",0.0552,444,0.0543,442,0.000899999999999998,2,5,FALSE
"445",1015,"Northlea Elementary and Middle School","Elementary",0.0539,445,0.0608,439,-0.0069,6,5,FALSE
"446",1389,"Quest Alternative Senior School","Elementary",0.0513,446,0.0557,441,-0.0044,5,4,FALSE
"447",262,"Summit Heights Public School","Elementary",0.0504,447,0.0431,447,0.0073,0,4,FALSE
"448",1397,"Runnymede Junior and Senior Public School","Elementary",0.0486,448,0.0539,443,-0.00530000000000001,5,6,FALSE
"449",1073,"Rosethorn Junior School","Elementary",0.0455,449,0.0372,448,0.0083,1,3,FALSE
"450",234,"Rippleton Public School","Elementary",0.0441,450,0.0703,437,-0.0262,13,3,FALSE
"451",1427,"Cedarvale Community School","Elementary",0.0413,451,0.034,449,0.0073,2,3,FALSE
"452",1340,"Jackman Avenue Junior Public School","Elementary",0.0402,452,0.0534,444,-0.0132,8,5,FALSE
"453",1396,"Rosedale Junior Public School","Elementary",0.0341,453,0.0232,454,0.0109,-1,4,FALSE
"454",1294,"Cottingham Junior Public School","Elementary",0.0338,454,0.0334,450,0.000399999999999998,4,4,FALSE
"455",1350,"Kew Beach Junior Public School","Elementary",0.0327,455,0.0438,446,-0.0111,9,5,FALSE
"456",1270,"Balmy Beach Community School","Elementary",0.0247,456,0.0223,455,0.0024,1,4,FALSE
"457",1253,"West Rouge Junior Public School","Elementary",0.0233,457,0.0235,453,-0.000199999999999999,4,5,FALSE
"458",1281,"Brown Junior Public School","Elementary",0.0225,458,0.0273,452,-0.0048,6,4,FALSE
"459",1019,"Rolph Road Elementary School","Elementary",0.0194,459,0.0187,457,0.000699999999999999,2,4,FALSE
"460",1002,"Bennington Heights Elementary School","Elementary",0.0191,460,0.0176,458,0.0015,2,4,FALSE
"461",1343,"John Fisher Junior Public School","Elementary",0.0146,461,0.0175,459,-0.0029,2,5,FALSE
"462",173,"Denlow Public School","Elementary",0.0132,462,0.019,456,-0.0058,6,3,FALSE
"463",1082,"St George's Junior School","Elementary",0.013,463,0.0128,461,0.000199999999999999,2,4,FALSE
"464",1402,"Spectrum Alternative Senior School","Elementary",0.0124,464,0.0282,451,-0.0158,13,4,FALSE
"465",1323,"Glenview Senior Public School","Elementary",0.0115,465,0.0111,463,0.000399999999999999,2,4,FALSE
"466",1138,"Courcelette Public School","Elementary",0.0106,466,0.0092,464,0.0014,2,3,FALSE
"467",1003,"Bessborough Drive Elementary and Middle School","Elementary",0.0094,467,0.0085,466,9e-04,1,6,FALSE
"468",18,"Armour Heights Public School","Elementary",0.0093,468,0.0083,467,0.000999999999999999,1,4,FALSE
"469",1050,"Humber Valley Village Junior Middle School","Elementary",0.0092,469,0.0138,460,-0.0046,9,6,FALSE
"470",1361,"Maurice Cody Junior Public School","Elementary",0.0082,470,0.0119,462,-0.0037,8,5,FALSE
"471",1378,"Oriole Park Junior Public School","Elementary",0.0079,471,0.0072,468,0.000700000000000001,3,5,FALSE
"472",1272,"Bedford Park Junior Public School","Elementary",0.0058,472,0.0071,469,-0.0013,3,5,FALSE
"473",1266,"Allenby Junior Public School","Elementary",0.0056,473,0.0089,465,-0.0033,8,4,FALSE
"474",1345,"John Wanless Junior Public School","Elementary",0.0054,474,0.0056,470,-2e-04,4,5,FALSE
"475",1083,"Sunnylea Junior School","Elementary",0.0035,475,0.0051,471,-0.0016,4,3,FALSE
"476",1060,"Lambton-Kingsway Junior Middle School","Elementary",0.0014,476,0.0018,472,-4e-04,4,4,FALSE
"477",1344,"John Ross Robertson Junior Public School","Elementary",0.0013,477,0.001,473,3e-04,4,6,FALSE
"478",1278,"Blythwood Junior Public School","Elementary",2e-04,478,2e-04,474,0,4,4,FALSE
"479",1415,"Whitney Junior Public School","Elementary",1e-04,479,1e-04,475,0,4,4,FALSE
"480",448,"Westview Centennial Secondary School","Secondary",0.9559,1,0.9541,2,0.00180000000000002,-1,4,FALSE
"481",411,"Nelson A Boylen Collegiate Institute","Secondary",0.9503,2,0.9467,3,0.00360000000000005,-1,5,TRUE
"482",1309,"Eastdale Collegiate Institute","Secondary",0.9449,3,0.9404,5,0.00449999999999995,-2,3,TRUE
"483",1310,"Eastern Commerce Collegiate Institute","Secondary",0.9446,4,0.9366,6,0.00800000000000001,-2,4,TRUE
"484",1457,"York Humber High School","Secondary",0.9432,5,0.9577,1,-0.0145,4,4,FALSE
"485",420,"Downsview Secondary School","Secondary",0.9293,6,0.9246,7,0.00470000000000004,-1,3,FALSE
"486",3994,"Year Round Alternative School","Secondary",0.9133,7,0.9152,8,-0.00190000000000001,-1,4,FALSE
"487",2271,"Native Learning Centre","Secondary",0.8962,8,0.9421,4,-0.0459000000000001,4,3,FALSE
"488",3947,"Yorkdale Secondary School","Secondary",0.8899,9,0.8445,15,0.0454,-6,3,FALSE
"489",437,"Sir Sandford Fleming Academy","Secondary",0.8893,10,0.8771,9,0.0122,1,4,TRUE
"490",1451,"Runnymede Collegiate Institute","Secondary",0.8788,11,0.8506,14,0.0282,-3,3,TRUE
"491",1436,"George Harvey Collegiate Institute","Secondary",0.8759,12,0.8753,10,0.000600000000000045,2,4,TRUE
"492",1435,"Frank Oke Secondary School","Secondary",0.8585,13,0.8727,11,-0.0142,2,4,FALSE
"493",1284,"Central Commerce Collegiate Institute","Secondary",0.8419,14,0.8346,18,0.00729999999999997,-4,4,TRUE
"494",1328,"Heydon Park Secondary School","Secondary",0.8388,15,0.8635,12,-0.0247000000000001,3,4,FALSE
"495",441,"C W Jefferys Collegiate Institute","Secondary",0.8383,16,0.8332,19,0.00509999999999999,-3,5,TRUE
"496",1458,"York Memorial Collegiate Institute","Secondary",0.8351,17,0.83,20,0.00509999999999999,-3,4,TRUE
"497",1107,"Bendale Business and Technical Institute","Secondary",0.8308,18,0.8444,16,-0.0136000000000001,2,5,TRUE
"498",1325,"Greenwood Secondary School","Secondary",0.8307,19,0.804,25,0.0266999999999999,-6,3,FALSE
"499",1341,"Jarvis Collegiate Institute","Secondary",0.8243,20,0.769,29,0.0553,-9,3,TRUE
"500",1234,"Sir Robert L Borden Business and Technical Institute","Secondary",0.8184,21,0.8365,17,-0.0181,4,8,TRUE
"501",1035,"Central Etobicoke High School","Secondary",0.8082,22,0.8088,24,-0.000599999999999934,-2,4,FALSE
"502",434,"Emery Collegiate Institute","Secondary",0.7983,23,0.8016,26,-0.00329999999999997,-3,3,TRUE
"503",1200,"Maplewood High School","Secondary",0.7883,24,0.8174,21,-0.0291,3,3,FALSE
"504",4028,"South-East Year-Round Alternative Centre","Secondary",0.7835,25,0.7658,30,0.0176999999999999,-5,4,FALSE
"505",1455,"Weston Collegiate Institute","Secondary",0.7828,26,0.7999,27,-0.0171,-1,3,TRUE
"506",1411,"West End Alternative School","Secondary",0.7822,27,0.7598,32,0.0224,-5,4,FALSE
"507",1510,"Overflow Centre","Secondary",0.7822,28,0.8595,13,-0.0773,15,2,FALSE
"508",1375,"Oasis Alternative Secondary School","Secondary",0.7549,29,0.6647,48,0.0902000000000001,-19,4,FALSE
"509",1227,"Scarborough Centre for Alternative Studies","Secondary",0.7506,30,0.6973,39,0.0533,-9,5,FALSE
"510",3369,"CALC Secondary School","Secondary",0.7472,31,0.7401,33,0.0071,-2,3,FALSE
"511",1293,"Contact Alternative School","Secondary",0.7406,32,0.7,38,0.0406000000000001,-6,3,FALSE
"512",4016,"Etobicoke Year-Round Alternative Centre","Secondary",0.7374,33,0.7658,31,-0.0284,2,4,FALSE
"513",3368,"Burnhamthorpe Collegiate Institute","Secondary",0.735,34,0.791,28,-0.056,6,3,TRUE
"514",1285,"Central Technical School","Secondary",0.7339,35,0.7234,34,0.0105,1,3,FALSE
"515",1404,"Subway Academy I","Secondary",0.7299,36,0.6902,41,0.0397,-5,3,TRUE
"516",1074,"Scarlett Heights Entrepreneurial Academy","Secondary",0.721,37,0.6555,50,0.0655,-13,4,TRUE
"517",1058,"Kipling Collegiate Institute","Secondary",0.7139,38,0.6929,40,0.021,-2,3,TRUE
"518",1009,"East York Alternative Secondary School","Secondary",0.705,39,0.6566,49,0.0484,-10,5,FALSE
"519",4068,"North-East Year-Round Alternative Centre","Secondary",0.6931,40,0.8154,22,-0.1223,18,4,FALSE
